,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Cabin_Letter
43,1.0,-0.352090723128906,1.3449954927569385,-1.9702068044299694,0.481287771858981,1.8665256881734007,0.16052579808976314,0.9273731164413828,0.5083488139412022
44,1.0,0.8419164182590155,1.3449954927569385,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.4910115939092776,2.4581819555608915,0.5083488139412022
45,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
46,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3436752094301593,2.4581819555608915,0.5083488139412022
47,1.0,0.8419164182590155,1.3449954927569385,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,2.4581819555608915,0.5083488139412022
48,0.0,0.8419164182590155,-0.7434969153318309,-0.4664237578743225,1.4416623044251486,-0.444999501816175,-0.2242099319037357,0.9273731164413828,0.5083488139412022
49,0.0,0.8419164182590155,1.3449954927569385,-0.8423695195132342,0.481287771858981,-0.444999501816175,-0.2992082657625689,-0.6034357226781255,0.5083488139412022
50,0.0,0.8419164182590155,-0.7434969153318309,-1.66945019511884,3.3624113695574844,0.7107630931786129,0.12395270359585853,-0.6034357226781255,0.5083488139412022
51,0.0,0.8419164182590155,-0.7434969153318309,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4925428034477442,-0.6034357226781255,0.5083488139412022
52,1.0,-1.5460978645168275,1.3449954927569385,1.4884942026480186,0.481287771858981,-0.444999501816175,0.8400966980531545,0.9273731164413828,-1.437348839418545
53,1.0,-0.352090723128906,1.3449954927569385,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.14067394486072518,-0.6034357226781255,0.5083488139412022
54,0.0,-1.5460978645168275,-0.7434969153318309,2.691520639892536,-0.47908676070718687,0.7107630931786129,0.5549282549675207,0.9273731164413828,-2.410197666098419
55,1.0,-1.5460978645168275,-0.7434969153318309,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.04299386594019136,-0.6034357226781255,-1.9237732527584819
56,1.0,-0.352090723128906,1.3449954927569385,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.6034357226781255,0.5083488139412022
57,0.0,0.8419164182590155,-0.7434969153318309,-0.052883420071519596,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0.9273731164413828,0.5083488139412022
58,1.0,-0.352090723128906,1.3449954927569385,-1.8198284997744048,0.481287771858981,1.8665256881734007,-0.10684040076581951,-0.6034357226781255,0.5083488139412022
59,0.0,0.8419164182590155,-0.7434969153318309,-1.3686935858077107,4.322785902123652,1.8665256881734007,0.2633952389012912,-0.6034357226781255,0.5083488139412022
60,0.0,0.8419164182590155,-0.7434969153318309,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0.9273731164413828,0.5083488139412022
61,1.0,-1.5460978645168275,1.3449954927569385,0.6614135270424127,-0.47908676070718687,-0.444999501816175,0.9033325586392215,-0.6034357226781255,-2.410197666098419
62,0.0,-1.5460978645168275,-0.7434969153318309,1.1877375933368892,0.481287771858981,-0.444999501816175,0.9705163104848198,-0.6034357226781255,-1.9237732527584819
63,0.0,0.8419164182590155,-0.7434969153318309,-1.895017652102187,2.4020368369913165,1.8665256881734007,-0.1039403827005419,-0.6034357226781255,0.5083488139412022
64,0.0,-1.5460978645168275,-0.7434969153318309,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.1074049376158602,0.9273731164413828,0.5083488139412022
65,1.0,0.8419164182590155,-0.7434969153318309,-0.9927478241687989,0.481287771858981,0.7107630931786129,-0.3485897733781164,0.9273731164413828,0.5083488139412022
66,1.0,-0.352090723128906,1.3449954927569385,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.6034357226781255,-0.4645000127386714
67,0.0,0.8419164182590155,-0.7434969153318309,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.4856156269624844,-0.6034357226781255,0.5083488139412022
68,1.0,0.8419164182590155,1.3449954927569385,-0.9175586718410166,3.3624113695574844,1.8665256881734007,-0.4901261217266795,-0.6034357226781255,0.5083488139412022
69,0.0,0.8419164182590155,-0.7434969153318309,-0.24085630089097548,1.4416623044251486,-0.444999501816175,-0.47586769957239783,-0.6034357226781255,0.5083488139412022
70,0.0,-0.352090723128906,-0.7434969153318309,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.6034357226781255,0.5083488139412022
71,0.0,0.8419164182590155,1.3449954927569385,-0.9927478241687989,4.322785902123652,1.8665256881734007,0.2633952389012912,-0.6034357226781255,0.5083488139412022
72,0.0,-0.352090723128906,-0.7434969153318309,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,0.7776651091438576,-0.6034357226781255,0.5083488139412022
73,0.0,0.8419164182590155,-0.7434969153318309,-0.24085630089097548,0.481287771858981,-0.444999501816175,-0.3638941353812749,0.9273731164413828,0.5083488139412022
74,1.0,0.8419164182590155,-0.7434969153318309,0.21027861307571863,-0.47908676070718687,-0.444999501816175,0.4489151945732318,-0.6034357226781255,0.5083488139412022
75,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4954428215130219,-0.6034357226781255,-0.4645000127386714
76,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.6034357226781255,0.5083488139412022
77,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
78,1.0,-0.352090723128906,-0.7434969153318309,-2.133367264981257,-0.47908676070718687,1.8665256881734007,-0.08267358355517258,-0.6034357226781255,0.5083488139412022
79,1.0,0.8419164182590155,1.3449954927569385,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.40215890707992474,-0.6034357226781255,0.5083488139412022
80,0.0,0.8419164182590155,-0.7434969153318309,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.4693426589255232,-0.6034357226781255,0.5083488139412022
81,1.0,0.8419164182590155,-0.7434969153318309,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,-0.6034357226781255,0.5083488139412022
82,1.0,0.8419164182590155,1.3449954927569385,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4927844716198507,2.4581819555608915,0.5083488139412022
83,0.0,-1.5460978645168275,-0.7434969153318309,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,0.26726192965499473,-0.6034357226781255,0.5083488139412022
84,1.0,-0.352090723128906,1.3449954927569385,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.6034357226781255,0.5083488139412022
85,1.0,0.8419164182590155,1.3449954927569385,0.285467765403501,2.4020368369913165,-0.444999501816175,-0.3369085006111781,-0.6034357226781255,0.5083488139412022
86,0.0,0.8419164182590155,-0.7434969153318309,-0.9927478241687989,0.481287771858981,3.022288283168189,0.02124373045060914,-0.6034357226781255,0.5083488139412022
87,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
88,1.0,-1.5460978645168275,1.3449954927569385,-0.4664237578743225,2.4020368369913165,1.8665256881734007,4.44135459827793,-0.6034357226781255,-1.9237732527584819
89,0.0,0.8419164182590155,-0.7434969153318309,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
90,0.0,0.8419164182590155,-0.7434969153318309,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
91,0.0,0.8419164182590155,-0.7434969153318309,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,-0.6034357226781255,0.5083488139412022
92,0.0,-1.5460978645168275,-0.7434969153318309,1.2629267456646716,0.481287771858981,-0.444999501816175,0.5393802914468789,-0.6034357226781255,-0.9509244260786083
93,0.0,0.8419164182590155,-0.7434969153318309,-0.24085630089097548,0.481287771858981,1.8665256881734007,-0.2455579315549328,-0.6034357226781255,0.5083488139412022
94,0.0,0.8419164182590155,-0.7434969153318309,2.240385725925842,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.6034357226781255,0.5083488139412022
95,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
96,0.0,-1.5460978645168275,-0.7434969153318309,3.14265555385923,-0.47908676070718687,-0.444999501816175,0.026641630742779292,0.9273731164413828,-2.8966220794383557
97,1.0,-1.5460978645168275,-0.7434969153318309,-0.4664237578743225,-0.47908676070718687,0.7107630931786129,0.5815910210596833,0.9273731164413828,-1.437348839418545
98,1.0,-0.352090723128906,1.3449954927569385,0.36065691773128333,-0.47908676070718687,0.7107630931786129,-0.19867430616627776,-0.6034357226781255,0.5083488139412022
99,0.0,-0.352090723128906,-0.7434969153318309,0.36065691773128333,0.481287771858981,-0.444999501816175,-0.14067394486072518,-0.6034357226781255,0.5083488139412022
100,0.0,0.8419164182590155,1.3449954927569385,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.6034357226781255,0.5083488139412022
101,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.6034357226781255,0.5083488139412022
102,0.0,-1.5460978645168275,-0.7434969153318309,-0.6168020625298872,-0.47908676070718687,0.7107630931786129,0.8508905652921176,-0.6034357226781255,-1.437348839418545
103,0.0,0.8419164182590155,-0.7434969153318309,0.285467765403501,-0.47908676070718687,-0.444999501816175,-0.4760281672386766,-0.6034357226781255,0.5083488139412022
104,0.0,0.8419164182590155,-0.7434969153318309,0.5862243747146304,1.4416623044251486,-0.444999501816175,-0.4901261217266795,-0.6034357226781255,0.5083488139412022
105,0.0,0.8419164182590155,-0.7434969153318309,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.6034357226781255,0.5083488139412022
106,1.0,0.8419164182590155,1.3449954927569385,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4954428215130219,-0.6034357226781255,0.5083488139412022
107,1.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,-0.6034357226781255,0.5083488139412022
108,0.0,0.8419164182590155,-0.7434969153318309,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.6034357226781255,0.5083488139412022
109,1.0,0.8419164182590155,1.3449954927569385,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.17644083433248264,2.4581819555608915,0.5083488139412022
110,0.0,-1.5460978645168275,-0.7434969153318309,1.338115897992454,-0.47908676070718687,-0.444999501816175,0.3619958531207306,-0.6034357226781255,-1.9237732527584819
111,0.0,0.8419164182590155,1.3449954927569385,-1.1055315526604725,0.481287771858981,-0.444999501816175,-0.3638941353812749,0.9273731164413828,0.5083488139412022
112,0.0,0.8419164182590155,-0.7434969153318309,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
113,0.0,0.8419164182590155,1.3449954927569385,-0.6919912148576696,0.481287771858981,-0.444999501816175,-0.45339255956649627,-0.6034357226781255,0.5083488139412022
114,0.0,0.8419164182590155,1.3449954927569385,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.36381486822082393,0.9273731164413828,0.5083488139412022
115,0.0,0.8419164182590155,-0.7434969153318309,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.6034357226781255,0.5083488139412022
116,0.0,0.8419164182590155,-0.7434969153318309,3.105060977695339,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,2.4581819555608915,0.5083488139412022
117,0.0,-0.352090723128906,-0.7434969153318309,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.23734121370331285,-0.6034357226781255,0.5083488139412022
118,0.0,-1.5460978645168275,-0.7434969153318309,-0.39123460554654016,-0.47908676070718687,0.7107630931786129,4.142088200704293,0.9273731164413828,-2.410197666098419
119,0.0,0.8419164182590155,1.3449954927569385,-2.0453959567577518,3.3624113695574844,1.8665256881734007,-0.03868997623179524,-0.6034357226781255,0.5083488139412022
120,0.0,-0.352090723128906,-0.7434969153318309,-0.6168020625298872,1.4416623044251486,-0.444999501816175,0.7776651091438576,-0.6034357226781255,0.5083488139412022
121,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
122,0.0,-0.352090723128906,-0.7434969153318309,0.2478731892396098,0.481287771858981,-0.444999501816175,-0.061971321259844045,0.9273731164413828,0.5083488139412022
123,1.0,-0.352090723128906,1.3449954927569385,0.2478731892396098,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.6034357226781255,-0.9509244260786083
124,0.0,-1.5460978645168275,-0.7434969153318309,1.8644399642869303,-0.47908676070718687,0.7107630931786129,0.8508905652921176,-0.6034357226781255,-1.437348839418545
125,1.0,0.8419164182590155,-0.7434969153318309,-1.2935044334799284,0.481287771858981,-0.444999501816175,-0.4260028556126374,0.9273731164413828,0.5083488139412022
126,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,2.4581819555608915,0.5083488139412022
127,1.0,0.8419164182590155,-0.7434969153318309,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.5052700160635594,-0.6034357226781255,0.5083488139412022
128,1.0,0.8419164182590155,1.3449954927569385,-0.9927478241687989,0.481287771858981,0.7107630931786129,-0.21108058344953548,0.9273731164413828,-0.4645000127386714
129,0.0,0.8419164182590155,-0.7434969153318309,1.1877375933368892,-0.47908676070718687,-0.444999501816175,-0.5084929028067712,-0.6034357226781255,0.5083488139412022
130,0.0,0.8419164182590155,-0.7434969153318309,0.285467765403501,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0.9273731164413828,0.5083488139412022
131,0.0,0.8419164182590155,-0.7434969153318309,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,-0.6034357226781255,0.5083488139412022
132,0.0,0.8419164182590155,1.3449954927569385,1.338115897992454,0.481287771858981,-0.444999501816175,-0.3630086631986768,-0.6034357226781255,0.5083488139412022
133,1.0,-0.352090723128906,1.3449954927569385,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.14067394486072518,-0.6034357226781255,0.5083488139412022
134,0.0,-0.352090723128906,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.6034357226781255,0.5083488139412022
135,0.0,-0.352090723128906,-0.7434969153318309,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.3524564641318199,0.9273731164413828,0.5083488139412022
136,1.0,-1.5460978645168275,1.3449954927569385,-0.7671803671854519,-0.47908676070718687,1.8665256881734007,-0.13519677740810415,-0.6034357226781255,-1.437348839418545
137,0.0,-1.5460978645168275,-0.7434969153318309,0.5862243747146304,0.481287771858981,-0.444999501816175,0.38326265226609996,-0.6034357226781255,-1.9237732527584819
138,0.0,0.8419164182590155,-0.7434969153318309,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.46515309949388545,-0.6034357226781255,0.5083488139412022
139,0.0,-1.5460978645168275,-0.7434969153318309,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,0.8878657956244075,0.9273731164413828,-2.410197666098419
140,0.0,0.8419164182590155,1.3449954927569385,-0.24085630089097548,-0.47908676070718687,1.8665256881734007,-0.3485897733781164,0.9273731164413828,0.5083488139412022
141,1.0,0.8419164182590155,1.3449954927569385,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.6034357226781255,0.5083488139412022
142,1.0,0.8419164182590155,1.3449954927569385,-0.39123460554654016,0.481287771858981,-0.444999501816175,-0.3369085006111781,-0.6034357226781255,0.5083488139412022
143,0.0,0.8419164182590155,-0.7434969153318309,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.5128429299046876,2.4581819555608915,0.5083488139412022
144,0.0,-0.352090723128906,-0.7434969153318309,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,-0.4210090245042294,-0.6034357226781255,0.5083488139412022
145,0.0,-0.352090723128906,-0.7434969153318309,-0.7671803671854519,0.481287771858981,0.7107630931786129,0.06716068315083827,-0.6034357226781255,0.5083488139412022
146,1.0,0.8419164182590155,-0.7434969153318309,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,-0.6034357226781255,0.5083488139412022
147,0.0,0.8419164182590155,1.3449954927569385,-1.5190718904632754,1.4416623044251486,1.8665256881734007,0.02124373045060914,-0.6034357226781255,0.5083488139412022
148,0.0,-0.352090723128906,-0.7434969153318309,0.5486297985507392,-0.47908676070718687,1.8665256881734007,-0.14067394486072518,-0.6034357226781255,-0.4645000127386714
149,0.0,-0.352090723128906,-0.7434969153318309,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.6034357226781255,0.5083488139412022
150,0.0,-0.352090723128906,-0.7434969153318309,1.6388725073035832,-0.47908676070718687,-0.444999501816175,-0.4011922343914989,-0.6034357226781255,0.5083488139412022
151,1.0,-1.5460978645168275,1.3449954927569385,-0.5416129102021049,0.481287771858981,-0.444999501816175,0.6442642781410864,-0.6034357226781255,-1.9237732527584819
152,0.0,0.8419164182590155,-0.7434969153318309,1.9772236927786038,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
153,0.0,0.8419164182590155,-0.7434969153318309,0.8493864078618686,-0.47908676070718687,1.8665256881734007,-0.3630086631986768,-0.6034357226781255,0.5083488139412022
154,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5019678621598965,-0.6034357226781255,0.5083488139412022
155,0.0,-1.5460978645168275,-0.7434969153318309,1.6388725073035832,-0.47908676070718687,0.7107630931786129,0.5433281827064101,0.9273731164413828,0.5083488139412022
156,1.0,0.8419164182590155,1.3449954927569385,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.4938323448141044,2.4581819555608915,0.5083488139412022
157,0.0,0.8419164182590155,-0.7434969153318309,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.6034357226781255,0.5083488139412022
158,0.0,0.8419164182590155,-0.7434969153318309,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.6034357226781255,0.5083488139412022
159,0.0,0.8419164182590155,-0.7434969153318309,-1.1055315526604725,7.203909499822155,1.8665256881734007,0.7012979667582132,-0.6034357226781255,0.5083488139412022
160,0.0,0.8419164182590155,-0.7434969153318309,1.1125484410091069,-0.47908676070718687,0.7107630931786129,-0.3320751371690487,-0.6034357226781255,0.5083488139412022
161,1.0,-0.352090723128906,1.3449954927569385,0.8117918316979774,-0.47908676070718687,-0.444999501816175,-0.33884184598802985,-0.6034357226781255,0.5083488139412022
162,0.0,0.8419164182590155,-0.7434969153318309,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,-0.6034357226781255,0.5083488139412022
163,0.0,0.8419164182590155,-0.7434969153318309,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.6034357226781255,0.5083488139412022
164,0.0,0.8419164182590155,-0.7434969153318309,-2.120585109085534,3.3624113695574844,0.7107630931786129,0.12395270359585853,-0.6034357226781255,0.5083488139412022
165,1.0,0.8419164182590155,-0.7434969153318309,-1.5190718904632754,-0.47908676070718687,1.8665256881734007,-0.2465246042433587,-0.6034357226781255,0.5083488139412022
166,1.0,-1.5460978645168275,1.3449954927569385,0.059900308420153925,-0.47908676070718687,0.7107630931786129,0.4199962144262832,-0.6034357226781255,-0.9509244260786083
167,0.0,0.8419164182590155,1.3449954927569385,1.1877375933368892,0.481287771858981,4.178050878162977,-0.1039403827005419,-0.6034357226781255,0.5083488139412022
168,0.0,-1.5460978645168275,-0.7434969153318309,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.142123953893364,-0.6034357226781255,0.5083488139412022
169,0.0,0.8419164182590155,-0.7434969153318309,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,0.4489151945732318,-0.6034357226781255,0.5083488139412022
